1	15
2	62
3	54
4	21
5	40
6	44
7	52
8	13
9	54
10	30
11	30
12	58
13	56
14	65
15	29
16	20
17	35
18	36
19	30
20	13
21	16
22	20
23	70
24	23
25	47
26	37
27	49
28	47
29	40
30	12
31	57
32	56
33	71
34	65
35	10
36	68
37	63
38	40
39	57
40	35
41	63
42	55
43	60
44	16
45	40
46	27
47	19
48	8
49	20
50	29
51	32
52	58
53	54
54	9
55	61
56	49
57	11
58	60
59	58
60	41
61	46
62	39
63	44
64	9
65	48
66	63
67	54
68	62
69	36
70	43
71	2
72	10
73	23
74	17
75	20
76	32
77	34
78	57
79	10
80	57
81	21
82	59
83	5
84	11
85	56
86	35
87	39
88	18
89	27
90	68
91	55
92	6
93	41
94	9
95	56
96	4
97	27
98	4
99	14
100	68
101	19
102	28
103	30
104	22
105	40
106	66
107	10
108	63
109	40
110	32
111	18
112	29
113	42
114	69
115	65
116	11
117	55
118	2
119	64
120	71
121	67
122	32
123	62
124	8
125	22
126	23
127	12
128	49
129	6
130	48
131	53
132	59
133	63
134	44
135	55
136	43
137	57
138	20
139	25
140	8
141	43
142	17
143	2
144	12
145	37
146	14
147	29
148	21
149	2
150	33
151	47
152	69
153	29
154	33
155	8
156	45
157	13
158	66
159	66
160	2
161	14
162	21
163	55
164	71
165	45
166	37
167	64
168	45
169	20
170	55
171	19
172	40
173	9
174	61
175	12
176	29
177	26
178	52
179	21
180	40
181	29
182	12
183	67
184	52
185	71
186	1
187	71
188	20
189	58
190	18
191	30
192	38
193	16
194	26
195	9
196	53
197	10
198	44
199	11
200	63
201	29
202	7
203	42
204	8
205	28
206	69
207	43
208	2
209	1
210	26
211	37
212	32
213	49
214	60
215	45
216	29
217	49
218	32
219	30
220	52
221	27
222	29
223	5
224	71
225	8
226	10
227	36
228	1
229	15
230	26
231	11
232	27
233	8
234	51
235	21
236	50
237	1
238	7
239	40
240	15
241	48
242	48
243	8
244	49
245	34
246	68
247	53
248	41
249	45
250	54
251	47
252	1
253	43
254	26
255	40
256	17
257	62
258	17
259	40
260	54
261	21
262	7
263	55
264	26
265	33
266	32
267	57
268	59
269	19
270	14
271	58
272	56
273	38
274	52
275	1
276	58
277	48
278	55
279	62
280	14
281	44
282	13
283	71
284	43
285	59
286	59
287	68
288	66
289	41
290	30
291	60
292	18
293	31
294	48
295	26
296	6
297	37
298	29
299	7
300	64
301	5
302	52
303	12
304	27
305	1
306	19
307	57
308	63
309	21
310	7
311	23
312	53
313	23
314	2
315	10
316	7
317	37
318	8
319	48
320	54
321	21
322	61
323	17
324	59
325	37
326	55
327	17
328	2
329	17
330	65
331	27
332	6
333	71
334	33
335	38
336	42
337	49
338	57
339	24
340	36
341	40
342	16
343	41
344	60
345	65
346	45
347	8
348	42
349	42
350	10
351	21
352	12
353	42
354	64
355	30
356	22
357	1
358	37
359	21
360	35
361	2
362	22
363	13
364	62
365	43
366	7
367	23
368	40
369	54
370	56
371	21
372	34
373	65
374	34
375	30
376	29
377	55
378	17
379	57
380	21
381	40
382	21
383	23
