1	9
2	21
3	40
4	35
5	33
6	2
7	40
8	27
9	6
10	11
11	14
12	27
13	39
14	23
15	22
16	11
17	27
18	14
19	40
20	15
21	33
22	30
23	21
24	33
25	33
26	7
27	33
28	4
29	33
30	38
31	11
32	20
33	6
34	21
35	18
36	33
37	40
38	37
39	18
40	21
41	38
42	21
43	20
44	33
45	38
46	44
47	27
48	31
49	33
50	13
51	15
52	40
53	38
54	18
55	38
56	15
57	33
58	2
59	20
60	11
61	38
62	38
63	38
64	33
65	21
66	32
67	33
68	41
69	40
70	17
71	6
72	30
73	33
74	9
75	6
76	37
77	33
78	11
79	33
80	38
81	33
82	17
83	23
84	26
85	33
86	33
87	20
88	38
89	8
90	38
91	11
92	18
93	23
94	14
95	17
96	40
97	33
98	22
99	42
100	33
101	9
102	18
103	34
104	40
105	18
106	7
107	18
108	40
109	30
110	33
111	37
112	20
113	5
114	31
115	23
116	37
117	31
118	41
119	37
120	14
121	38
122	33
123	2
124	10
125	38
126	9
127	41
128	40
129	23
130	33
131	14
132	19
133	21
134	43
135	18
136	17
137	1
138	17
139	23
140	30
141	38
142	29
143	43
144	23
145	20
146	33
147	29
148	6
149	17
150	14
151	23
152	23
153	21
154	12
155	40
156	30
157	41
158	27
159	14
160	11
161	26
162	7
163	20
164	40
165	27
166	43
167	33
168	33
169	23
170	11
171	35
172	25
173	7
174	31
175	26
176	21
177	40
178	37
179	35
180	17
181	3
182	18
183	14
184	33
185	38
186	30
187	31
188	11
189	6
190	44
191	6
192	27
193	38
194	32
195	21
196	8
197	27
198	33
199	9
200	33
201	38
202	29
203	8
204	40
205	42
206	41
207	23
208	33
209	10
210	8
211	40
212	7
213	25
214	5
215	8
216	14
217	18
218	7
219	6
220	20
221	27
222	12
223	24
224	38
225	38
226	44
227	18
228	33
229	40
230	40
231	11
232	33
233	37
234	23
235	30
236	38
237	38
238	13
239	37
240	33
241	10
242	14
243	32
244	37
245	33
246	34
247	23
248	9
249	8
250	33
251	41
252	9
253	13
254	14
255	23
256	7
257	5
258	7
259	18
260	20
261	6
262	37
263	31
264	21
265	27
266	33
267	20
268	33
269	35
270	38
271	33
272	33
273	9
274	26
275	5
276	6
277	20
278	27
279	17
280	41
281	23
282	17
283	6
284	41
285	38
286	38
287	42
288	25
289	23
290	33
291	31
292	34
293	14
294	34
295	19
296	6
297	27
298	16
299	31
300	7
301	10
302	3
303	33
304	14
305	17
306	14
307	40
308	27
309	19
310	23
311	6
312	22
313	14
314	30
315	19
316	14
317	14
318	40
319	12
320	9
321	20
322	9
323	23
324	14
325	38
326	32
327	33
328	24
329	33
330	35
331	21
332	20
333	9
334	11
335	7
336	24
337	40
338	6
339	37
340	33
341	33
342	33
343	17
344	42
345	33
346	33
347	30
348	33
349	8
350	33
351	11
352	24
353	25
354	35
355	21
356	33
357	38
358	19
359	40
360	29
361	20
362	21
363	18
364	23
365	15
366	15
367	33
368	34
369	18
370	24
371	41
372	37
373	36
374	11
375	14
376	20
377	38
378	22
379	9
380	9
381	42
382	40
383	31
384	27
385	10
386	17
387	11
388	21
389	14
390	23
391	38
392	22
393	27
394	11
395	44
396	19
397	23
398	20
399	25
400	9
401	42
402	27
403	21
404	14
405	31
406	32
407	20
408	43
409	14
410	21
411	7
412	25
413	14
414	24
415	3
416	41
417	4
418	38
419	6
420	19
421	33
422	17
423	14
424	41
425	19
426	21
427	21
428	7
429	33
430	2
431	38
432	13
433	15
434	33
435	40
436	27
437	17
438	43
439	18
440	18
441	11
442	21
443	11
444	6
445	37
446	1
447	33
448	29
449	2
450	32
451	18
452	26
453	32
454	21
455	22
456	42
457	18
458	37
459	33
460	38
461	11
462	11
463	33
464	20
465	38
466	41
467	14
468	42
469	13
470	33
471	40
472	6
473	37
474	12
475	7
476	33
477	24
478	37
479	11
480	14
481	38
482	20
483	6
484	40
485	31
486	18
487	38
488	33
489	40
490	9
491	31
492	35
493	11
494	10
495	33
496	39
497	20
498	6
499	40
500	12
501	21
502	20
503	30
504	30
505	2
506	11
507	11
508	26
509	40
510	33
511	20
512	14
513	41
514	14
515	21
516	17
517	31
518	9
519	5
520	33
521	30
522	27
523	44
524	31
525	27
526	24
527	36
528	11
529	37
530	43
531	3
532	6
533	8
534	33
535	25
536	23
537	33
538	35
539	27
540	24
541	13
542	33
543	31
544	33
545	7
546	43
547	11
548	31
549	33
550	25
551	37
552	37
553	15
554	17
555	18
556	6
557	6
558	40
559	30
560	24
561	20
562	14
563	7
564	38
565	24
566	41
567	38
568	7
569	11
570	8
571	7
572	37
573	31
574	21
575	33
576	33
577	17
578	30
579	40
580	29
581	41
582	33
583	9
584	21
585	18
586	23
587	40
588	40
589	11
590	21
591	18
592	15
593	23
594	37
595	27
596	30
597	11
598	37
599	35
600	33
601	11
602	35
603	32
604	11
605	22
606	3
607	11
608	30
609	11
610	39
611	41
612	12
613	11
614	13
615	3
616	32
617	37
618	11
619	6
620	11
621	38
622	9
623	27
624	42
625	43
626	38
627	20
628	11
629	37
630	41
631	27
632	14
633	34
634	41
635	27
636	14
637	40
638	37
639	41
640	33
641	38
642	7
643	33
644	14
645	20
646	33
647	23
648	21
649	33
650	24
651	13
652	33
653	9
654	33
655	17
656	33
657	33
658	11
659	38
660	31
661	25
662	23
663	21
664	37
665	33
666	6
667	11
668	3
669	33
670	21
671	40
672	11
673	32
674	14
675	20
676	37
677	40
678	23
679	33
680	13
681	38
682	23
683	30
684	32
685	7
686	33
687	33
688	17
689	17
690	17
691	23
692	31
693	40
694	43
695	13
696	8
697	10
698	33
699	43
700	38
701	6
702	12
703	15
704	33
705	21
706	25
707	42
708	17
709	30
710	38
711	37
712	33
713	14
714	34
715	23
716	27
717	12
718	18
719	30
720	14
721	35
722	23
723	38
724	22
725	23
726	23
727	21
728	22
729	17
730	30
731	41
732	27
733	14
734	43
735	7
736	23
737	14
738	2
739	15
740	13
741	5
742	38
743	41
744	3
745	8
746	11
747	21
748	27
749	41
750	27
751	14
752	10
753	21
754	8
755	12
756	29
757	15
758	11
759	37
760	11
761	7
762	19
763	34
764	11
765	19
766	18
767	6
768	33
769	17
770	25
771	44
772	33
773	38
774	33
775	33
776	2
777	41
778	27
779	12
780	13
781	17
782	18
783	35
784	23
785	23
786	23
787	29
788	38
789	33
790	20
791	44
792	30
793	7
794	9
795	3
796	7
797	41
798	11
799	9
800	33
801	21
802	35
803	9
804	41
805	19
806	33
807	8
808	18
809	18
810	11
811	10
812	41
813	33
814	9
815	21
816	11
817	30
818	39
819	33
820	36
821	23
822	19
823	32
824	39
825	9
826	14
827	14
828	42
829	18
830	18
831	14
832	14
833	21
834	19
835	41
836	30
837	18
838	11
839	37
840	38
841	26
842	33
843	3
844	1
845	38
846	11
847	30
848	7
849	19
850	40
851	5
852	38
853	21
854	33
855	18
856	29
857	33
858	32
859	34
860	14
861	33
862	14
863	41
864	33
865	43
866	33
867	14
868	21
869	3
870	38
871	11
872	33
873	15
874	40
875	20
876	7
877	22
878	18
879	34
880	27
881	38
882	33
883	17
884	31
885	33
886	33
887	7
888	33
889	30
890	30
891	25
892	37
893	11
894	6
895	8
896	18
897	38
898	33
899	13
900	15
901	38
902	38
903	8
904	33
905	43
906	33
907	38
908	38
909	40
910	33
911	12
912	17
913	40
914	35
915	14
916	37
917	38
918	33
919	18
920	11
921	39
922	33
923	33
924	41
925	33
926	10
927	13
928	33
929	33
930	19
931	33
932	33
933	41
934	33
935	11
936	3
937	29
938	31
939	7
940	33
941	31
942	25
943	40
944	23
945	40
946	41
947	31
948	24
949	42
950	14
951	33
952	6
953	9
954	33
955	40
956	40
957	37
958	4
959	18
960	31
961	38
962	21
963	37
964	6
965	22
966	31
967	33
968	38
969	1
970	43
971	33
972	40
973	38
974	13
975	9
976	33
977	21
978	32
979	14
980	31
981	8
982	34
983	25
984	14
985	33
986	30
987	37
988	39
989	33
990	29
991	14
992	33
993	2
994	29
995	7
996	11
997	21
998	31
999	33
1000	33
1001	35
1002	7
1003	9
1004	26
1005	18
1006	22
1007	3
1008	23
1009	25
1010	25
1011	21
1012	37
1013	38
1014	40
1015	38
1016	41
1017	14
1018	37
1019	35
1020	33
1021	33
1022	2
1023	27
1024	38
1025	38
1026	22
1027	38
1028	38
1029	29
1030	41
1031	32
1032	11
1033	38
1034	41
1035	38
1036	38
1037	32
1038	12
1039	7
1040	30
1041	7
1042	33
1043	20
1044	30
1045	32
1046	18
1047	17
1048	9
1049	3
1050	20
1051	6
1052	21
1053	38
1054	14
1055	29
1056	24
1057	31
1058	39
1059	14
1060	20
1061	6
1062	33
1063	25
1064	21
1065	11
1066	18
1067	9
1068	11
1069	33
1070	30
1071	38
