1	32
2	39
3	27
4	32
5	37
6	27
7	37
8	27
9	4
10	3
11	41
12	19
13	42
14	32
15	32
16	40
17	25
18	17
19	21
20	25
21	8
22	7
23	36
24	32
25	21
26	15
27	32
28	37
29	21
30	2
31	15
32	29
33	30
34	7
35	4
36	31
37	17
38	19
39	35
40	25
41	10
42	5
43	30
44	27
45	12
46	17
47	15
48	40
49	2
50	6
51	15
52	17
53	29
54	25
55	15
56	17
57	25
58	31
59	37
60	18
61	35
62	8
63	42
64	31
65	17
66	35
67	31
68	17
69	39
70	34
71	4
72	19
73	4
74	19
75	30
76	26
77	35
78	35
79	7
80	4
81	25
82	35
83	21
84	18
85	7
86	30
87	35
88	16
89	42
90	15
91	35
92	8
93	20
94	14
95	28
96	11
97	9
98	41
99	30
100	17
101	33
102	32
103	16
104	31
105	15
106	10
107	21
108	36
109	4
110	6
111	15
112	6
113	2
114	35
115	27
116	36
117	12
118	15
119	16
120	2
121	17
122	41
123	35
124	22
125	2
126	7
127	25
128	10
129	34
130	30
131	20
132	42
133	19
134	42
135	8
136	6
137	4
138	15
139	27
140	29
141	34
142	20
143	16
144	6
145	35
146	5
147	4
148	15
149	39
150	2
151	8
152	41
153	38
154	14
155	10
156	17
157	34
158	37
159	8
160	8
161	10
162	43
163	7
164	25
165	32
166	4
167	35
168	16
169	34
170	35
171	35
172	4
173	22
174	16
175	36
176	2
177	6
178	32
179	29
180	27
181	4
182	15
183	44
184	37
185	15
186	37
187	15
188	36
189	5
190	5
191	30
192	42
193	19
194	17
195	5
196	4
197	15
198	35
199	37
200	17
201	35
202	15
203	40
204	2
205	34
206	4
207	19
208	14
209	15
210	25
211	19
212	15
213	17
214	37
215	41
216	17
217	15
218	3
219	25
220	21
221	31
222	5
223	7
224	12
225	27
226	33
227	31
228	15
229	22
230	34
231	16
232	20
233	9
234	25
235	14
236	42
237	19
238	17
239	32
240	37
241	9
242	17
243	29
244	34
245	25
246	16
247	9
248	30
249	5
250	17
251	21
252	39
253	17
254	17
255	15
256	42
257	17
258	6
259	42
260	42
261	15
262	6
263	15
264	41
265	31
266	36
267	34
268	22
269	40
270	27
271	17
272	25
273	17
274	36
275	35
276	15
277	9
278	25
279	25
280	28
281	7
282	7
283	34
284	35
285	42
286	7
287	29
288	7
289	3
290	17
291	30
292	30
293	40
294	17
295	39
296	3
297	25
298	19
299	8
300	28
301	35
302	11
303	35
304	44
305	15
306	9
307	30
308	15
309	42
310	37
311	44
312	35
313	16
314	13
315	32
316	41
317	41
318	32
319	4
320	4
321	44
322	4
323	32
324	5
325	32
326	5
327	16
328	5
329	13
330	17
331	34
332	6
333	37
334	35
335	4
336	25
337	29
338	17
339	2
340	36
341	7
342	4
343	42
344	4
345	18
346	29
347	36
348	28
349	37
350	16
351	7
352	9
353	7
354	15
355	34
356	21
357	32
358	17
359	22
360	25
361	25
362	27
363	15
364	6
365	2
366	39
367	12
368	9
369	35
370	12
371	30
372	16
373	32
374	44
375	17
376	4
377	41
378	16
379	26
380	40
381	37
382	42
383	22
384	28
385	3
386	9
387	15
388	29
389	36
390	34
391	10
392	4
393	27
394	16
395	24
396	1
397	17
398	6
399	27
400	37
401	17
402	4
403	24
404	34
405	7
406	15
407	35
408	32
409	44
410	33
411	24
412	41
413	9
414	16
415	34
416	22
417	35
418	1
419	14
420	35
421	17
422	17
423	35
424	37
425	16
426	24
427	16
428	2
429	31
430	25
431	22
432	4
433	43
434	12
435	4
436	12
437	15
438	41
439	6
440	4
441	22
442	15
443	34
444	35
445	32
446	17
447	2
448	41
449	35
450	28
451	12
452	20
453	6
454	14
455	42
456	17
457	37
458	32
459	42
460	4
461	2
462	17
463	5
464	7
465	20
466	42
467	2
468	30
469	37
470	4
471	5
472	43
473	8
474	2
475	41
476	17
477	16
478	7
479	37
480	18
481	25
482	15
483	6
484	36
485	17
486	39
487	19
488	15
489	10
490	2
491	42
492	30
493	5
494	40
495	41
496	16
497	2
498	10
499	15
500	5
501	18
502	4
503	29
504	22
505	24
506	18
507	12
508	9
509	20
510	42
511	19
512	7
513	16
514	36
515	5
516	22
517	3
518	25
519	2
520	19
521	42
522	24
523	25
524	32
525	15
526	42
527	10
528	32
529	41
530	39
531	25
532	29
533	10
534	19
535	15
536	42
537	16
538	31
539	34
540	19
541	26
542	11
543	18
544	40
545	32
546	25
547	31
548	43
549	34
550	17
551	27
552	12
553	42
554	15
555	2
556	29
557	4
558	25
559	25
560	34
561	8
562	39
563	6
564	19
565	35
566	27
567	7
568	19
569	41
570	33
571	12
572	37
573	12
574	4
575	9
576	3
577	30
578	24
579	17
580	10
581	7
582	37
583	6
584	34
585	7
586	2
587	15
588	32
589	6
590	16
591	41
592	20
593	16
594	41
595	15
596	8
597	29
598	25
599	29
600	19
601	4
602	17
603	25
604	31
605	15
606	33
607	25
608	22
609	16
610	25
611	27
612	41
613	6
614	9
615	36
616	5
617	2
618	4
619	41
620	16
621	35
622	41
623	22
624	7
625	41
626	2
627	12
628	4
629	32
630	17
631	8
632	15
633	7
634	2
635	4
636	32
637	7
638	17
639	40
640	10
641	35
642	4
643	27
644	44
645	22
646	36
647	27
648	8
649	18
650	19
651	25
652	19
653	37
654	32
655	9
656	42
657	4
658	7
659	2
660	15
661	2
662	12
663	42
664	2
665	42
666	35
667	25
668	19
669	35
670	14
671	17
672	37
673	7
674	9
675	12
676	14
677	25
678	9
679	17
680	17
681	41
682	6
683	17
684	16
685	18
686	9
687	22
688	25
689	35
690	15
691	12
692	25
693	37
694	41
695	9
696	35
697	21
698	6
699	36
700	2
701	15
702	41
703	15
704	35
705	35
706	29
707	27
708	15
709	36
710	42
711	4
712	14
713	2
714	25
715	35
716	30
717	10
718	40
719	8
720	41
721	7
722	2
723	15
724	41
725	17
726	29
727	25
728	34
729	29
730	9
731	15
732	41
733	17
734	16
735	19
736	31
737	7
738	22
739	6
740	27
741	29
742	4
743	24
744	32
745	9
