1	6
2	7
3	6
4	6
5	2
6	4
7	6
8	5
9	6
10	1
11	4
12	5
13	10
14	3
15	1
16	1
17	3
18	6
19	11
20	1
21	6
22	6
23	1
24	10
25	10
26	9
27	9
28	9
29	9
30	7
31	6
32	9
33	1
34	10
35	7
36	1
37	6
38	6
39	3
40	4
41	10
42	1
43	4
44	3
45	11
46	3
47	6
48	1
49	9
50	6
51	2
52	1
53	1
54	1
55	6
56	4
57	5
58	10
59	6
60	4
61	1
62	3
63	1
64	4
65	3
66	1
67	10
68	9
69	11
70	7
71	1
72	1
73	11
74	1
75	10
76	1
77	4
78	6
79	4
80	1
81	5
82	2
83	4
84	7
85	9
86	4
87	5
88	11
89	6
90	1
91	6
92	3
93	1
94	5
95	4
96	10
97	6
98	1
99	2
100	6
101	10
102	10
103	2
104	4
105	1
106	4
107	6
108	1
109	9
110	6
111	5
112	1
113	1
114	6
115	4
116	1
117	1
118	6
119	4
120	10
121	1
122	6
123	5
124	11
125	3
126	6
127	1
128	4
129	1
130	10
131	11
132	7
133	4
134	10
135	10
136	1
137	3
138	3
139	6
140	7
141	6
142	1
143	6
144	5
145	10
146	5
147	6
148	7
149	6
150	10
151	5
152	1
153	4
154	10
155	7
156	9
157	9
158	10
159	3
160	4
161	3
162	6
163	3
164	10
165	2
166	4
167	6
168	5
169	11
170	10
171	6
172	4
173	6
174	6
175	6
176	6
177	5
178	6
179	1
180	3
181	6
182	8
183	9
184	5
185	6
186	4
187	10
188	6
189	6
190	6
191	7
192	9
193	5
194	6
195	10
196	3
197	1
198	1
199	6
200	6
201	6
202	7
203	4
204	4
205	11
206	8
207	2
208	6
209	5
210	5
211	7
212	11
213	3
214	3
215	6
216	10
217	5
218	6
219	5
220	6
221	6
222	10
223	3
224	1
225	1
226	3
227	6
228	6
229	6
230	11
231	4
232	7
233	6
234	9
235	1
236	6
237	1
238	4
239	10
240	6
241	4
242	6
243	3
244	2
245	10
246	1
247	6
248	10
249	10
250	6
251	6
252	1
253	1
254	10
255	6
256	3
257	5
258	6
259	5
260	6
261	6
262	4
263	6
264	10
265	1
266	1
267	10
268	6
269	10
270	6
271	7
272	11
273	6
274	6
275	6
276	10
277	4
278	10
279	2
280	6
281	6
282	10
283	5
284	4
285	1
286	4
287	1
288	6
289	6
290	11
291	2
292	3
293	11
294	6
295	10
296	6
297	4
298	1
299	11
300	8
301	4
302	5
303	11
304	6
305	1
306	5
307	6
308	2
309	5
310	2
311	6
312	5
313	3
314	2
315	11
316	10
317	6
318	10
319	11
320	6
321	11
322	10
323	1
324	10
325	1
326	6
327	10
328	4
329	10
330	6
331	10
332	1
333	1
334	6
335	1
336	7
337	6
338	1
339	8
340	11
341	2
342	6
343	2
344	6
345	3
346	5
347	6
348	6
349	5
350	6
351	5
352	10
353	7
354	1
355	11
356	5
357	6
358	6
359	1
360	6
361	9
362	3
363	9
364	9
365	6
366	1
367	5
368	7
369	6
370	1
371	10
372	9
373	1
374	6
375	4
376	6
377	11
378	8
379	6
380	1
381	1
382	10
383	5
384	1
385	6
386	4
387	6
388	5
389	1
390	1
391	6
392	5
393	2
394	6
395	7
396	10
397	6
398	2
399	3
400	9
401	6
402	4
403	4
404	1
405	2
406	5
407	2
408	4
409	3
410	2
411	5
412	4
413	7
414	6
415	9
416	3
417	4
418	11
419	4
420	8
421	6
422	6
423	6
424	1
425	7
426	1
427	3
428	2
429	6
430	9
431	6
432	7
433	9
434	11
435	3
436	5
437	9
438	7
439	4
440	10
441	8
442	1
443	3
444	9
445	11
446	1
447	1
448	8
449	11
450	5
451	1
452	1
453	8
454	1
455	6
456	6
457	11
458	2
459	1
460	9
461	9
462	5
463	3
464	2
465	6
466	6
467	10
468	1
469	9
470	5
471	7
472	1
473	1
474	5
475	4
476	10
477	6
