1	2
2	2
3	10
4	19
5	32
6	38
7	30
8	35
9	14
10	10
11	2
12	4
13	40
14	24
15	43
16	16
17	28
18	13
19	11
20	19
21	19
22	40
23	20
24	40
25	29
26	22
27	40
28	9
29	18
30	20
31	11
32	15
33	38
34	17
35	23
36	16
37	41
38	33
39	19
40	42
41	10
42	10
43	34
44	5
45	9
46	6
47	5
48	35
49	33
50	13
51	40
52	17
53	9
54	18
55	21
56	18
57	36
58	11
59	29
60	16
61	37
62	2
63	30
64	44
65	16
66	12
67	43
68	34
69	16
70	11
71	8
72	5
73	30
74	21
75	1
76	4
77	30
78	5
79	20
80	41
81	15
82	9
83	7
84	26
85	15
86	11
87	23
88	35
89	39
90	12
91	1
92	23
93	10
94	29
95	3
96	41
97	36
98	35
99	9
100	31
101	2
102	36
103	4
104	41
105	9
106	37
107	4
108	11
109	21
110	27
111	12
112	26
113	23
114	15
115	43
116	19
117	34
118	24
119	9
120	32
121	20
122	23
123	2
124	11
125	8
126	26
127	9
128	41
129	41
130	15
131	29
132	20
133	32
134	33
135	35
136	15
137	2
138	15
139	27
140	24
141	27
142	34
143	32
144	30
145	38
146	21
147	30
148	19
149	29
150	25
151	1
152	19
153	13
154	43
155	5
156	35
157	8
158	21
159	24
160	7
161	19
162	11
163	26
164	41
165	7
166	19
167	28
168	26
169	11
170	34
171	29
172	22
173	30
174	2
175	2
176	28
177	21
178	42
179	23
180	37
181	2
182	28
183	17
184	10
185	21
186	16
187	16
188	21
189	11
190	39
191	37
192	41
193	27
194	1
195	7
196	28
197	11
198	31
199	36
200	8
201	40
202	37
203	27
204	22
205	17
206	3
207	32
208	25
209	29
210	30
211	12
212	16
213	7
214	7
215	26
216	43
217	11
218	15
219	35
220	1
221	42
222	25
223	14
224	26
225	29
226	12
227	34
228	13
229	26
230	14
231	6
232	26
233	33
234	26
235	1
236	14
237	25
238	29
239	7
240	5
241	16
242	6
243	21
244	30
245	9
246	29
247	17
248	16
249	7
250	41
251	33
252	23
253	2
254	6
255	36
256	1
257	24
258	23
259	16
260	38
261	42
262	15
263	14
264	42
265	35
266	1
267	2
268	23
269	35
