1	2108	1
1	1832	1
1	1945	1
1	864	1
2	1091	1
2	2120	1
2	4151	1
2	4931	1
2	2673	1
2	4433	1
2	2421	1
3	4235	1
3	3248	1
3	4191	1
3	3948	1
3	2545	1
3	1516	1
3	461	1
3	3213	1
3	2207	1
3	2602	1
4	967	1
4	3058	1
4	3294	1
4	4544	1
4	2769	1
4	3251	1
4	1458	1
4	2274	1
4	1474	1
4	3996	1
4	4043	1
4	1022	1
5	1063	1
5	4785	1
5	3033	1
5	2409	1
5	4995	1
6	2176	1
6	2936	1
6	1203	1
6	3223	1
6	4107	1
6	2328	1
6	2610	1
6	4615	1
6	3215	1
7	3534	1
7	1863	1
7	2512	1
7	2521	1
7	265	1
7	3290	1
7	1006	1
7	494	1
8	1282	1
8	806	1
8	1869	1
8	1956	1
8	2064	1
8	433	1
8	1267	1
8	1850	1
8	4311	1
8	4312	1
8	1147	1
8	4698	1
8	2310	1
8	2964	1
8	3019	1
8	1895	1
8	2264	1
8	4399	1
8	3712	1
8	3190	1
8	1696	1
8	2243	1
9	531	1
9	1962	1
9	3119	1
9	3483	1
9	925	1
9	1967	1
9	3146	1
9	3615	1
9	1997	1
9	4692	1
9	2056	1
9	769	1
10	1853	1
10	3414	1
10	2960	1
10	2224	1
10	3867	1
10	501	1
10	2621	1
10	3139	1
10	3009	1
10	855	1
10	2089	1
10	2201	1
10	4362	1
10	323	1
10	2958	1
11	4041	1
11	1710	1
11	1978	1
11	4234	1
11	12	1
11	1610	1
11	2595	1
11	1429	1
12	3288	1
12	2174	1
12	4561	1
12	4126	1
13	4169	1
13	1287	1
13	1534	1
13	2950	1
13	1710	1
13	4771	1
13	220	1
13	4961	1
13	2285	1
13	839	1
13	395	1
13	3484	1
13	3070	1
13	1769	1
13	585	1
13	3768	1
14	3529	1
14	4892	1
14	4402	1
14	287	1
14	910	1
14	3773	1
15	2690	1
15	2153	1
15	4344	1
15	2615	1
15	4541	1
16	1393	1
16	3334	1
16	2800	1
16	872	1
17	3229	1
17	2214	1
17	2951	1
17	4291	1
17	240	1
17	2760	1
17	1229	1
17	3655	1
17	4106	1
17	4701	1
18	1428	1
18	722	1
18	1597	1
18	3983	1
18	1792	1
18	987	1
18	4555	1
18	4903	1
19	194	1
19	4671	1
19	2552	1
19	914	1
19	955	1
19	4580	1
20	2291	1
