1	5
2	10
3	14
4	14
5	5
6	17
7	15
8	5
9	5
10	3
11	5
12	19
13	6
14	15
15	2
16	9
17	5
18	1
19	5
20	5
21	5
22	8
23	16
24	1
25	16
26	5
27	12
28	10
29	15
30	5
31	3
32	5
33	1
34	19
35	7
36	10
37	12
38	4
39	16
40	10
41	10
42	10
43	13
44	12
45	14
46	3
47	5
48	5
49	8
50	6
51	5
52	4
53	5
54	10
55	16
56	5
57	9
58	4
59	4
60	10
61	5
62	7
63	14
64	5
65	14
66	5
67	19
68	9
69	3
70	6
71	10
72	10
73	3
74	8
75	5
76	10
77	10
78	7
79	2
80	10
81	5
82	7
83	15
84	3
85	10
86	4
87	5
88	15
89	16
90	14
91	10
92	17
93	16
94	6
95	16
96	10
97	3
98	10
99	10
100	6
101	5
102	6
103	14
104	2
105	6
106	8
107	10
108	16
109	5
110	5
111	2
112	5
113	10
114	5
115	5
116	6
117	3
118	12
119	7
120	19
121	1
122	10
123	4
124	14
125	5
126	4
127	14
128	10
129	14
130	15
131	14
132	1
133	6
134	2
135	3
136	2
137	9
138	14
139	19
140	10
141	14
142	4
143	7
144	3
145	5
146	16
147	10
148	17
149	15
150	10
151	10
152	19
153	10
154	5
155	1
156	6
157	5
158	7
159	5
160	10
161	7
162	14
163	5
164	6
165	13
166	19
167	5
168	5
169	2
170	3
171	10
172	10
173	5
174	3
175	2
176	2
177	5
178	9
179	5
180	3
181	15
182	3
183	17
184	3
185	14
186	19
187	10
188	18
189	7
190	14
191	10
192	17
193	6
194	10
195	5
196	2
197	5
198	8
199	4
200	19
201	7
202	4
203	2
204	3
205	16
206	17
207	3
208	14
209	14
210	10
211	10
212	14
213	16
214	8
215	5
216	10
217	10
218	5
219	14
220	6
221	19
222	14
223	8
224	10
225	10
226	2
227	7
228	10
229	5
230	5
231	16
232	16
233	5
234	10
235	7
236	15
237	7
238	16
239	3
240	16
241	5
242	10
243	6
244	12
245	17
246	10
247	4
248	16
249	5
250	1
251	7
252	3
253	10
254	16
255	14
256	1
257	10
258	6
259	3
260	5
261	2
262	15
263	1
264	13
265	4
266	10
267	2
268	5
269	17
270	2
271	10
272	10
273	10
274	10
275	10
276	6
277	10
278	14
279	13
280	3
281	6
282	5
283	12
284	2
285	10
286	7
287	4
288	15
289	19
290	7
291	4
292	5
293	4
294	14
295	10
296	10
297	10
298	16
299	2
300	10
301	17
302	14
303	14
304	17
305	7
306	12
307	10
308	17
309	19
310	4
311	14
312	3
313	10
314	10
315	14
316	6
317	14
318	5
319	1
320	14
321	14
322	19
323	10
324	7
325	5
326	14
327	5
328	10
329	10
330	19
331	5
332	5
333	5
334	4
335	9
336	10
337	5
338	19
339	16
340	10
341	5
342	7
343	10
344	14
345	5
346	5
347	10
348	5
349	5
350	14
351	7
352	17
353	10
354	5
355	15
356	15
357	10
358	2
359	9
360	14
361	17
362	6
363	5
364	10
365	2
366	10
367	14
368	6
369	6
370	16
371	5
372	10
373	17
374	14
375	3
376	14
377	10
378	14
379	16
380	1
381	5
382	10
383	10
384	19
385	3
386	10
387	4
388	6
389	5
390	10
391	3
392	6
393	8
394	5
395	2
396	13
397	16
398	4
399	7
400	3
401	10
402	5
403	16
404	6
405	10
406	6
407	7
408	5
409	8
410	5
411	12
412	3
413	4
414	15
415	10
416	19
417	4
418	4
419	10
420	18
421	18
422	10
423	6
424	2
425	4
426	3
427	5
428	17
429	5
430	6
431	12
432	10
433	5
434	4
435	12
436	3
437	10
438	1
439	5
440	17
441	10
442	2
443	7
444	3
